"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Fusobacteria"	"DMM"	"DMM2"	"DMMDMM2"	3.34875653734248	0	0.625760663580866	8.72294121405291e-08	6.62943532268021e-06	1.74458816672088e-07	8.72294083360439e-06	NA	"prevalence"	156	85
"Fusobacteria"	"DMM"	"DMM4"	"DMMDMM4"	3.76821408233061	0	0.735332557267913	2.98323198193189e-07	1.13362815313412e-05	5.96646307389647e-07	1.49161576847412e-05	NA	"prevalence"	156	85
"Fusobacteria"	"DMM"	"DMM3"	"DMMDMM3"	2.59695862983465	0	0.576665685018384	6.68735412248408e-06	0.00016941297110293	1.3374663524263e-05	0.000222911058737716	NA	"prevalence"	156	85
"Proteobacteria"	"DMM"	"DMM3"	"DMMDMM3"	1.90080026147543	-0.178481778068565	0.204752394599964	2.83022360174634e-05	0.000537742484331805	2.83022360174634e-05	0.000353777950218293	NA	"abundance"	156	156
"Actinobacteria"	"DMM"	"DMM5"	"DMMDMM5"	1.99440468871642	-0.141769031917436	0.361449126398998	7.24856678160357e-05	0.00110178215080374	7.24856678160357e-05	0.000724856678160357	NA	"abundance"	156	150
"Proteobacteria"	"DMM"	"DMM5"	"DMMDMM5"	1.52954298138555	-0.141769031917436	0.251078846228551	0.000314721427984388	0.00398647142113558	0.000314721427984388	0.00262267856653657	NA	"abundance"	156	156
"Euryarchaeota"	"DMM"	"DMM3"	"DMMDMM3"	1.89881386545978	0	0.562273673934153	0.000732736263013776	0.00795542228414957	0.00146493562359642	0.0104638258828315	NA	"prevalence"	156	46
"Proteobacteria"	"DMM"	"DMM6"	"DMMDMM6"	3.62241505748409	-2.06016634263337	0.640976382033934	0.00266241811509405	0.0252929720933934	0.00266241811509405	0.0166401132193378	NA	"abundance"	156	156
"Cyanobacteria"	"DMM"	"DMM4"	"DMMDMM4"	-1.66747749086122	0.291867020425898	0.443834981749248	0.00559994708257916	0.0472884420306685	0.0111685347578306	0.0620474153212813	NA	"abundance"	156	140
"Euryarchaeota"	"DMM"	"DMM2"	"DMMDMM2"	2.37070813221342	0.337766221585037	0.648405800958198	0.0130037239969147	0.0898439112514109	0.0130037239969147	0.0650186199845737	NA	"abundance"	156	46
"Euryarchaeota"	"DMM"	"DMM3"	"DMMDMM3"	1.62229501623654	-0.178481778068565	0.629160971589492	0.0227168246400636	0.13280605174191	0.00146493562359642	0.0104638258828315	NA	"abundance"	156	46
"Fusobacteria"	"DMM"	"DMM4"	"DMMDMM4"	2.56653440327749	0.291867020425898	1.07793637162668	0.0601483478234208	0.217679734979999	5.96646307389647e-07	1.49161576847412e-05	NA	"abundance"	156	85
"Cyanobacteria"	"DMM"	"DMM4"	"DMMDMM4"	-2.52504412689331	0	1.36179575807031	0.0637102966695648	0.220090115767587	0.0111685347578306	0.0620474153212813	NA	"prevalence"	156	140
"Fusobacteria"	"DMM"	"DMM2"	"DMMDMM2"	2.21472980973106	0.337766221585037	1.0578363538488	0.0987055904887952	0.267915174183873	1.74458816672088e-07	8.72294083360439e-06	NA	"abundance"	156	85
"Fusobacteria"	"DMM"	"DMM3"	"DMMDMM3"	1.03430632120223	-0.178481778068565	1.07391870438008	0.276705650030991	0.584156372287647	1.3374663524263e-05	0.000222911058737716	NA	"abundance"	156	85
"Euryarchaeota"	"DMM"	"DMM2"	"DMMDMM2"	1.45088978750618	0	0.566027937044579	0.0103687494798706	0.0788024960470165	0.0130037239969147	0.0650186199845737	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	46
"Actinobacteria"	"DMM"	"DMM5"	"DMMDMM5"	1.46631638254614	0	1.98073888011855	0.459125518466581	0.76554459564543	7.24856678160357e-05	0.000724856678160357	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	150
"Proteobacteria"	"DMM"	"DMM3"	"DMMDMM3"	NA	0	NA	NA	NA	2.83022360174634e-05	0.000353777950218293	"All logistic values are the same"	"prevalence"	156	156
"Proteobacteria"	"DMM"	"DMM5"	"DMMDMM5"	NA	0	NA	NA	NA	0.000314721427984388	0.00262267856653657	"All logistic values are the same"	"prevalence"	156	156
"Proteobacteria"	"DMM"	"DMM6"	"DMMDMM6"	NA	0	NA	NA	NA	0.00266241811509405	0.0166401132193378	"All logistic values are the same"	"prevalence"	156	156
