"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Phascolarctobacterium;T32"	"Year"	"Year"	"Year"	-1.20052075493605	0.0349093735656781	0.1314391286379	8.81904360650054e-09	2.53988455867216e-06	1.76380871352255e-08	2.75154159309518e-06	NA	"abundance"	156	155
"Prevotella;T09"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	-1.25665846963592	0.0913246336273147	0.20911006048855	5.23415200071042e-08	7.53717888102301e-06	1.04683037274574e-07	8.16527690741674e-06	NA	"abundance"	156	149
"Coprococcus;T08"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.929782764416763	0.023266629131833	0.149650740714055	8.64239582565318e-07	8.29669999262705e-05	8.64239582565318e-07	4.49404582933965e-05	NA	"abundance"	156	155
"Providencia;T18"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	3.16908455590363	0	0.6538024876412	1.25242103475513e-06	9.01743145023693e-05	2.50484050095181e-06	9.76887795371207e-05	NA	"prevalence"	156	85
"Parvimonas;T45"	"Year"	"Year"	"Year"	-2.12717304955881	0	0.444114009344258	1.67030509193363e-06	9.62095732953772e-05	3.34060739394816e-06	0.000104226950691183	NA	"prevalence"	156	74
"Methanobrevibacter;T16"	"Year"	"Year"	"Year"	-1.77967508265867	0	0.415974462599184	1.88302630214645e-05	0.000903852625030298	3.76601714641236e-05	0.000979164458067215	NA	"prevalence"	156	46
"Fusobacterium;T30"	"Year"	"Year"	"Year"	-1.26720341330377	0	0.32390233228226	9.14208706169029e-05	0.00376131581966686	0.000182833383458222	0.00407457254564037	NA	"prevalence"	156	85
"[Prevotella];T20"	"Year"	"Year"	"Year"	-9.04856844903679	0	2.35711252815975	0.00012361895826131	0.00445028249740718	0.000247222634875779	0.0048208413800777	NA	"prevalence"	156	82
"Lachnospira;T13"	"Year"	"Year"	"Year"	0.790500093930681	0.0349093735656781	0.147352419422366	0.000432710563684768	0.011828434742337	0.000865233888937612	0.0136607978252449	NA	"abundance"	156	154
"Methanobrevibacter;T16"	"Year"	"Year"	"Year"	-1.35416007452188	0.0349093735656781	0.313740479437103	0.000481499901489268	0.011828434742337	3.76601714641236e-05	0.000979164458067215	NA	"abundance"	156	46
"Unclassified Christensenellaceae;T15"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	0.75028365490054	0.0913246336273147	0.158948362562617	0.00052385633624219	0.011828434742337	0.00104743824702336	0.0138782764899578	NA	"abundance"	156	152
"Aggregatibacter;T50"	"Year"	"Year"	"Year"	-1.34383067054339	0	0.382193923815246	0.000437941980731708	0.011828434742337	0.00087569216828493	0.0136607978252449	NA	"prevalence"	156	52
"Bifidobacterium;T51"	"Year"	"Year"	"Year"	-1.16930228191216	0	0.337642805051173	0.000533922401563825	0.011828434742337	0.00106755972999676	0.0138782764899578	NA	"prevalence"	156	99
"Unclassified S24-7;T27"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	"X..SCFA.Acetate"	-0.583245378797449	0.0913246336273147	0.171874270744334	0.000778690969666318	0.0160187856617071	0.0015567755797064	0.017346927888157	NA	"abundance"	156	153
"Dialister;T23"	"Year"	"Year"	"Year"	0.85866453022374	0.0349093735656781	0.192014762167342	0.000936177289614148	0.0179746039605917	0.00187147815131071	0.0194633727736314	NA	"abundance"	156	153
"[Ruminococcus];T21"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.471681254769365	0.023266629131833	0.107346226463858	0.00148712287666264	0.0267682117799275	0.00148712287666264	0.017346927888157	NA	"abundance"	156	155
"Unclassified Enterobacteriaceae;T02"	"Year"	"Year"	"Year"	2.01154198978839	0.0349093735656781	0.633071646861773	0.00396410582843165	0.0653184604172902	0.00396410582843165	0.0386500318272086	NA	"abundance"	156	76
"Unclassified Cyanobacteria;T36"	"Year"	"Year"	"Year"	1.12544441828276	0	0.391905605261203	0.00408240377608064	0.0653184604172902	0.00814814153157032	0.0557293660475089	NA	"prevalence"	156	140
"Serratia;T22"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-2.00184096609057	0.023266629131833	0.486916985074282	0.0045701071982498	0.065386092477156	0.0045701071982498	0.0413203778848694	NA	"abundance"	156	29
"Unclassified Enterobacteriaceae;T03"	"Year"	"Year"	"Year"	-0.987857381107286	0.0349093735656781	0.322911693513409	0.00476773590979263	0.065386092477156	0.00476773590979263	0.0413203778848694	NA	"abundance"	156	156
"[Eubacterium];T39"	"Year"	"Year"	"Year"	-0.764497636871932	0	0.268948417678515	0.0044755091654647	0.065386092477156	0.00893098814863924	0.0557293660475089	NA	"prevalence"	156	57
"Bifidobacterium;T51"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.613378830627881	0.023266629131833	0.202020168464622	0.00523139117959825	0.0684836663511044	0.00523139117959825	0.0429524749482804	NA	"abundance"	156	99
"Unclassified Lachnospiraceae;T41"	"Year"	"Year"	"Year"	0.555257981483877	0.0349093735656781	0.116605997576832	0.00639690837422491	0.080100417903338	0.00639690837422491	0.0498958853189543	NA	"abundance"	156	152
"Parabacteroides;T17"	"Year"	"Year"	"Year"	-0.446234965251689	0.0349093735656781	0.0943660472429006	0.00681811134020904	0.0818173360825085	0.00681811134020904	0.0506488270986958	NA	"abundance"	156	154
