"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"[Eubacterium]"	"Sum.Total.Cholesterol_mg.dL"	"Sum.Total.Cholesterol_mg.dL"	"Sum.Total.Cholesterol_mg.dL"	4.91561054040465	-0.0430229561145532	4.56052786161307	0.473112482870661	1	0.722389544293281	1	NA	"abundance"	77	19
"[Eubacterium]"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-1.11200493646499	0.193163523346916	2.62044416459499	0.704871246061717	1	0.912899018598836	1	NA	"abundance"	77	19
"[Eubacterium]"	"Year"	"Year"	"Year"	-3.63094610746015	0.0315144437349802	5.93614889295808	0.6472339161201	1	0.875556090064039	1	NA	"abundance"	77	19
"[Ruminococcus]"	"Sum.Total.Cholesterol_mg.dL"	"Sum.Total.Cholesterol_mg.dL"	"Sum.Total.Cholesterol_mg.dL"	-0.00571091077325838	-0.0430229561145532	0.312262717119927	0.919369481186479	1	0.993498719435862	1	NA	"abundance"	77	76
"[Ruminococcus]"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.118187929408845	0.193163523346916	0.54284113848305	0.892824670974475	1	0.98851344884827	1	NA	"abundance"	77	76
"[Ruminococcus]"	"Year"	"Year"	"Year"	-0.668498287585901	0.0315144437349802	0.792986466196141	0.415237676633485	1	0.658053025170995	1	NA	"abundance"	77	76
"Akkermansia"	"Sum.Total.Cholesterol_mg.dL"	"Sum.Total.Cholesterol_mg.dL"	"Sum.Total.Cholesterol_mg.dL"	-0.71264614947184	-0.0430229561145532	0.331565429230809	0.0994079781281878	1	0.0994079781281878	1	NA	"abundance"	77	77
"Akkermansia"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	1.00842160451805	0.193163523346916	0.576397197671689	0.192457571207688	1	0.192457571207688	1	NA	"abundance"	77	77
"Akkermansia"	"Year"	"Year"	"Year"	1.71026088237068	0.0315144437349802	0.8420054128254	0.0827064681064171	1	0.0827064681064171	1	NA	"abundance"	77	77
"Bacteroides"	"Sum.Total.Cholesterol_mg.dL"	"Sum.Total.Cholesterol_mg.dL"	"Sum.Total.Cholesterol_mg.dL"	-0.237147141250361	-0.0430229561145532	0.219530022578866	0.50198312761603	1	0.50198312761603	1	NA	"abundance"	77	77
